title,score,type,source,members,favorites,rating,genres_score,themes_score,studios_score,demographics_score,producers_score
"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",6.27,movie,manga,661,1,pg_13,6.7134141360752935,6.54,6.83759615384615,6.98755434782609,7.30546296296296
Marie & Gali Episode Zero,5.77,special,original,1297,0,pg,6.66621791767554,6.46518518518519,6.80722772277228,6.54,6.54
Injuu Alien,5.26,ova,original,3235,3,rx,6.536971548681782,6.54,5.58545454545455,6.54,6.35145299145299
Ganbare! Kickers: Bokutachi no Densetsu,6.2,ova,manga,568,0,g,6.821612603660447,7.09946107784431,6.81260683760684,6.11498542274053,6.54
Kikou Keisatsu Metal Jack,6.27,tv,original,1139,1,pg_13,6.7207848111268795,6.80552401430228,6.97081683168317,6.54,7.09328125
Chainsaw Bunny,4.97,ona,original,2859,2,r+,6.7151196550777525,6.54,6.54,6.54,6.54
Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,6.09,movie,original,926,2,g,6.67102082275267,6.54,6.66,6.11498542274053,7.169263238916255
Cosmo Police Justy,5.41,ova,manga,2364,3,pg_13,6.778997828035397,6.76018063892382,6.81260683760684,7.07873015873016,6.54
Kamisama Minarai: Himitsu no Cocotama Movie - Kiseki wo Okose♪ Tepple to Dokidoki Cocotama-kai,6.42,movie,original,538,1,pg,6.70991042345277,6.54,6.64057692307692,6.11498542274053,6.950700381622935
Kachou Fuugetsu,6.42,music,original,266,0,g,6.87417910447761,6.1039896373057,6.54,6.54,6.066388888888885
Time Bokan: Gyakushuu no San Akunin,5.92,tv,original,1758,1,pg_13,6.728579832624179,6.74794669004511,6.73811881188119,6.54,7.19175675675676
Xin Jue,6.27,ona,original,947,5,pg_13,6.74417045660886,6.54,6.54,6.54,6.623978494623655
Shouwa Ahozoushi Akanuke Ichiban!,6.33,tv,manga,1039,2,pg_13,6.66621791767554,6.54,6.73811881188119,6.86086440677966,6.955546875
Moekan The Animation,5.49,ova,visual_novel,2836,0,r+,6.7701985110765754,6.54,6.54,6.54,6.15704545454545
Tenka Hyakken: Meiji-kan e Youkoso!,5.01,tv,game,7948,8,pg_13,6.791706208094777,6.82336818856334,6.80375,6.54,6.54
Double Circle,4.85,ona,original,5526,4,pg_13,6.67102082275267,6.81006637168142,6.54,6.54,6.64333333333333
Naniiro no Nani,5.96,ona,original,938,0,pg_13,6.77061272584446,6.1039896373057,6.54,6.54,6.54
"Watashitachi, Luck Logic-bu!",5.46,tv,card_game,4594,2,pg_13,6.66621791767554,6.655762675437774,6.87641975308642,6.54,6.93383720930233
Kuiba II: Dazhan Yuan Yang Jie,6.42,movie,original,523,2,g,6.7571336568422264,6.54,6.54,6.11498542274053,6.50666666666667
Ryouki no Ori 2,5.73,ova,visual_novel,1825,1,rx,6.20131095123901,6.54,5.9525,6.54,6.35145299145299
Xiong Bing Lian,6.14,ona,original,1149,4,r,6.850601028031377,6.754543185836863,6.54,6.54,6.54
Ginga Tansa 2100-nen: Border Planet,6.01,special,original,962,0,r+,6.850388075705605,6.54,6.61471698113208,6.54,7.30546296296296
Kanin Tokkyuu Michishio,5.74,ova,visual_novel,2013,4,rx,6.20131095123901,6.54,5.908875,6.54,5.90734939759036
Yami no Teio: Kyuuketsuki Dracula,3.7,special,other,4036,4,r,6.54,6.84992481203007,6.80722772277228,6.54,6.54
Bernard-jou Iwaku.: Ofuro Dokusho,5.73,special,manga,1468,0,pg_13,6.66621791767554,6.54,6.01592592592593,6.54,6.54
Yamato 2520,5.82,ova,original,1815,2,pg_13,6.74417045660886,6.89161354581673,5.82,6.54,6.54
Behind a Smile,5.8100000000000005,music,music,902,0,r,6.77054879950109,6.45637544928348,6.75540740740741,6.54,6.54
Twinkle Nora Rock Me!,3,ova,manga,3951,10,pg_13,6.7207848111268795,6.54,5.102,6.54,6.54
Kandagawa Jet Girls Recap,5.35,special,mixed_media,2968,0,pg_13,6.49054252199413,6.46822916666667,6.40395833333333,6.54,6.54
Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,6.22,tv,other,966,2,g,6.750426085512794,6.54,6.80722772277228,6.54,6.54
Injuu Seisen: Twin Angels,5.63,ova,original,2469,9,rx,6.226173186791165,6.54,6.23666666666667,6.54,5.71916666666667
Hi-Speed Jecy,6.09,ova,light_novel,1362,1,r,6.7207848111268795,6.54,6.81260683760684,6.54,7.18
Edokko Boy: Gatten Tasuke,6.48,tv,manga,546,0,g,6.749216341388105,6.88094551282051,6.81260683760684,6.54,7.05004971590909
Inma Daitoshi: Beast City,5.61,ova,light_novel,2514,7,rx,6.20131095123901,6.54,5.61,6.54,6.301
Jewelpet Movie: Sweets Dance Princess,6.1,movie,original,1384,2,pg,6.70991042345277,6.54,6.99282051282051,6.86086440677966,6.88009280735303
Ghibli ga Ippai Special Short Short,5.76,special,other,2177,1,g,6.77061272584446,6.54,6.86823529411765,6.54,6.54
Pinky,3.33,ona,original,3116,1,r,6.45862667000943,6.54,6.54,6.54,6.54
Santa Company: Manatsu no Merry Christmas,5.37,movie,original,2172,4,pg,6.70991042345277,6.54,5.37,6.54,6.54
Kono Kaisha... Nanika Okashii!,5.55,ona,web_manga,1830,0,rx,6.20131095123901,6.54,5.72,6.54,6.54
Nine 2: Koibito Sengen,6.13,special,manga,762,0,pg_13,6.853196934789141,7.002479515729795,6.64582089552239,7.07873015873016,7.18403846153846
Gregory Horror Show: The Bloody Karte,5.85,special,original,1097,2,pg_13,6.719521957472653,6.80876126126126,6.2475,6.54,7.0677734375
Tottoko Hamtarou: Anime Dechu!,6.12,ova,manga,866,0,g,6.79094174757282,6.54,6.54,6.86086440677966,6.54
Na Bbeun Sang Sa,6.15,movie,web_manga,1435,9,r+,6.772061865641186,6.54,6.54,6.95010752688172,6.54
Dragon Knight,5.33,ova,visual_novel,3028,2,rx,6.56059005806429,6.80876126126126,5.33,6.54,5.4525
Mahou Shoujo Meruru,5.6,ova,manga,2186,4,rx,6.567387707421533,6.54,6.54,6.54,5.69
Kaette Kita Top wo Nerae! Kagaku Kouza,5.61,special,original,2080,1,g,6.668619370214104,6.66172110552764,6.72986666666667,6.54,6.54
Shijin no Shougai,5.7,movie,original,1489,4,pg,6.83815777582895,6.91364985163205,6.54,6.54,6.54
PuriGorota: Uchuu no Yuujou Daibouken,5.01,ova,original,3136,0,pg,6.730981285162745,6.54,6.85110787172012,6.11498542274053,6.54
Umi no Mizu wa Naze Karai,5.71,movie,original,1194,1,g,6.54,6.83417227456258,6.54,6.54,6.54
We are Bulletproof: The Eternal,6.27,music,original,330,4,g,6.54,6.1039896373057,6.54,6.54,6.54
Girl Electric,6.06,music,original,512,0,pg_13,6.54,6.1039896373057,6.54,6.54,6.54
Shitai wo Arau The Animation,5.44,ova,visual_novel,2689,6,rx,6.20131095123901,6.54,5.822,6.54,6.35145299145299
Angelique: Twin Collection,6.07,ova,visual_novel,1480,1,pg,6.690465623102719,6.54,6.6069696969697,6.86086440677966,6.54
Ginga Shippuu Sasuraiger,6.31,tv,original,1111,3,pg_13,6.7807452735369544,6.66172110552764,6.54,6.54,6.686015625
Chikyuu Bouei Kazoku Special,6.35,special,original,504,0,pg_13,6.8684769638531105,6.40602739726027,6.54,6.54,6.8252501534683905
Philip,6.28,music,original,321,0,r,6.77054879950109,6.1039896373057,6.5933333333333355,6.54,6.99075862068965
Shiny Racers,6.41,music,other,268,3,pg_13,6.54,6.439609761181585,6.54,6.54,6.545
Monster High: Kowa-ike Girls,5.69,ona,other,1526,7,g,6.89542386185243,6.54,6.54,6.487924914760095,6.595
3D Onara Gorou ga Dance Dance Dance!!,3.35,music,original,3052,14,g,6.66621791767554,6.1039896373057,5.69826086956522,6.54,6.54
Erementar Gerad: Aozora no Senki,5.77,music,manga,1505,0,g,6.54,6.1039896373057,6.54,6.54,7.20176470588235
Bouei Honou / Evidence,5.57,music,original,1396,0,g,6.54,6.1039896373057,6.54,6.54,6.98783870967742
Oishinbo: Nichibei Kome Sensou,6.22,movie,manga,689,2,pg_13,6.7134141360752935,6.54,6.83759615384615,6.98755434782609,7.30546296296296
Kidou Shinsengumi Moeyo Ken,5.74,ova,game,1814,1,pg_13,6.728579832624179,6.83417227456258,6.233541666666665,6.54,6.98783870967742
Dynamic Chord,4.62,tv,visual_novel,9267,17,pg_13,6.54,6.1039896373057,6.80905341880342,6.54,6.271729019163597
Pac-World,5.35,tv,game,2162,3,pg,6.709393496000343,6.54,6.30111111111111,6.54,6.906875
My Dearest Song,5.74,music,original,1034,1,g,6.54,6.1039896373057,6.54,6.54,6.22835820895522
High School! Kimengumi (Movie),6.09,movie,manga,791,0,pg,6.7701985110765754,6.894228682951127,6.54,7.07873015873016,6.48333333333333
Seikai no Senki II Special,6.28,special,light_novel,714,1,pg_13,6.77191624224379,6.800954225991475,6.97081683168317,6.54,6.54
Tales of Crestoria,6,ona,game,1598,2,pg_13,6.70991042345277,6.40602739726027,6.58157894736842,6.54,6.54
Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Ouji-sama,6.37,movie,manga,4092,8,pg_13,6.83221476510067,6.54,6.37,7.07873015873016,6.54
Urvan,5.98,ona,original,790,1,pg,6.868215725385995,6.54,6.80722772277228,6.54,6.54
Kokudo Ou,5.83,ova,visual_novel,1678,0,rx,6.45561068734589,6.54,5.635,6.54,5.41896551724138
God Eater Reso Nantoka Gekijou,5.68,ona,game,4612,3,g,6.690465623102719,6.6885151062417005,6.199712962962964,6.54,6.3802916666666665
Umi Monogatari: Kanon to Iku Amamikoshima,5.98,special,game,1881,0,pg_13,6.66621791767554,6.54,6.50457142857143,6.54,6.54
Wish You Luck,6.46,music,mixed_media,213,0,pg_13,6.54,6.1039896373057,6.54,6.54,6.54
"Umi no Yami, Tsuki no Kage",5.9,ova,manga,1738,1,r,6.697206551675354,6.81006637168142,6.496979166666665,6.86086440677966,7.18071856287425
Eightman,5.93,tv,manga,1643,4,pg_13,6.802658250152963,6.66172110552764,6.95307692307692,6.54,6.54
Idol Bouei-tai Hummingbird,5.79,ova,light_novel,2351,4,pg_13,6.66621791767554,6.564062433711642,6.01,6.54,6.65666896235078
Majuu Senshi Luna Varga,5.8,ova,light_novel,1747,2,r+,6.664403152673815,6.54,6.14209677419355,6.54,7.11957671957672
Eiyuu Gaiden Mozaicka,5.94,ova,original,1369,1,pg_13,6.70991042345277,6.54,6.99734615384615,6.54,7.00631578947368
Honoo no Mirage: Muyou no Michi,6.13,special,light_novel,1309,3,pg_13,6.808261019095022,6.86983511408893,6.98389728096677,6.54,6.54
Bouken Yuuki Pluster World,6.18,tv,original,901,2,g,6.74417045660886,6.54,6.944888991674375,7.07873015873016,7.09328125
Tiger Mask (Movie),6.18,movie,manga,891,1,pg_13,6.83221476510067,6.83,6.54,7.07873015873016,6.54
Around,5.7,movie,original,1177,2,pg_13,6.77061272584446,6.54,6.54,6.54,6.54
Nono-chan,6.24,tv,4_koma_manga,1016,2,g,6.71841532176,6.54,6.80722772277228,6.54,6.54
Leatherman,5.76,ova,manga,1765,5,rx,6.20131095123901,6.54,5.575,6.54,5.41896551724138
Dousou Kai,5.66,ova,visual_novel,2163,2,rx,6.5377450278583105,6.78468390804598,6.23666666666667,6.54,6.254249222999221
Hanoka,3.36,tv,original,4482,16,pg_13,6.67102082275267,6.54,3.36,6.54,5.84666666666667
Salamander,5.87,ova,game,1443,1,pg_13,6.730981285162745,6.54,6.81260683760684,6.54,6.98783870967742
Gegege no Kitarou: Obake Nighter,6.18,movie,manga,874,1,g,6.863819313476551,6.80876126126126,6.80722772277228,6.54,6.54
Soujuu Senshi Psychic Wars,3.11,ova,novel,3955,6,r+,6.77054879950109,6.902909541013897,6.80722772277228,6.98755434782609,6.54
Hyakki,5.55,ova,visual_novel,2745,4,rx,6.226173186791165,6.54,6.23666666666667,6.54,6.35145299145299
Ugokie Kori no Tatehiki,5.66,movie,original,1273,1,g,6.7808208897639854,6.54,6.54,6.54,6.54
Musekinin Galaxy☆Tylor,3.93,tv,light_novel,5630,1,pg_13,6.668619370214104,6.695775039549873,6.35101265822785,6.54,6.47168441957032
Samurai Giants,6.31,tv,manga,1176,3,pg_13,6.83221476510067,7.09946107784431,7.043073640483385,6.54,7.19175675675676
Fantasia,5.34,ova,manga,2361,0,pg_13,6.804178143452763,6.54,7.05663157894737,6.54,7.00631578947368
Kusoge tte Iuna! Animation,5.35,ona,manga,2104,1,pg_13,6.66621791767554,6.69194174757282,5.734,6.54,6.54
Idol Project,5.67,ova,visual_novel,2032,3,pg_13,6.728579832624179,6.439609761181585,5.47,6.54,6.15704545454545
Bishoujo Mobage: Mobami-chan,5.35,ona,game,2482,1,pg_13,6.54,6.39796569243926,6.82933333333333,6.54,6.54
Ryokunohara Meikyuu,5,ova,manga,4326,4,pg_13,6.400692082889373,6.91364985163205,6.4841935483871,6.86086440677966,6.63840579710145
Lime-iro Ryuukitan X,5.5,tv,visual_novel,4274,2,r+,6.784123837350563,6.760192429378733,6.66535714285714,6.54,6.15704545454545
Oira no Yakyuu,5.39,movie,original,1794,0,g,6.83221476510067,7.09946107784431,6.54,6.54,6.54
Akuu Daisakusen Srungle,6.13,tv,original,1393,2,pg_13,6.7207848111268795,6.66172110552764,6.54,6.54,6.27875
Choujin Locke: Shinsekai Sentai,5.99,ova,manga,1197,0,pg_13,6.7207848111268795,6.81006637168142,6.95307692307692,6.54,6.90935064935065
Zoids Wild Zero,6.03,tv,other,3469,10,pg,6.72468232187553,6.54,6.64057692307692,6.54,6.54
Sakura Taisen: Kanadegumi,5.61,music,manga,2802,3,pg_13,6.54,6.63139137037699,7.15838095238095,6.86086440677966,6.54
Colorful Ninja Iromaki,5.94,movie,original,1312,0,pg,6.70991042345277,6.54,6.50217391304348,6.54,6.481
Naedoko Demon's Ground,5.6,ona,game,1807,0,rx,6.45561068734589,6.80876126126126,6.54,6.54,5.78666666666667
Seisai,5.29,ova,visual_novel,3774,4,rx,6.0974231736177495,6.54,5.908875,6.54,5.90734939759036
Tiger Mask Fuku Men League Sen,6.17,movie,manga,871,1,pg_13,6.83221476510067,6.83,6.80722772277228,7.07873015873016,6.54
Strange+ Special,5.5600000000000005,special,manga,2308,0,pg_13,6.71841532176,6.54,6.35101265822785,6.95010752688172,6.16137931034483
Andromeda Stories,5.71,special,manga,1854,3,pg_13,6.779471293477915,6.71029490616622,6.80722772277228,6.54,6.54
Elite Jack!!,6.14,ova,manga,698,3,g,6.54,6.90549795361528,6.54,6.86086440677966,7.0725
Cosplay Change: Pure-kei Joshidaisei no Kiken na Seiheki,5.44,ova,manga,2519,5,rx,6.20131095123901,6.54,5.91,6.54,6.54
Mobile Suit Gundam-san (ONA),6.02,ona,4_koma_manga,1313,1,pg_13,6.66621791767554,6.573568886097155,6.54,6.54,6.54
Nine: Original-ban,6.05,movie,manga,861,0,pg_13,6.853196934789141,7.002479515729795,6.64582089552239,7.07873015873016,7.18403846153846
Ketsuekigata-kun! Featuring Yuri & Nasuno,4.73,special,web_manga,3481,1,pg_13,6.66621791767554,6.54,6.71623188405797,6.54,6.16441176470588
Battle Spirits: Ryuuko no Ken,4.82,ova,game,3315,6,pg_13,6.718383358588315,6.8125641025641,6.54,7.07873015873016,6.930469140180855
Sotsugyou: Graduation,5.9,ova,visual_novel,1384,2,pg_13,6.96640512820513,6.90549795361528,5.88472222222222,6.54,7.03494475138122
Kussetsu,5.9,ova,visual_novel,1334,0,rx,6.20131095123901,6.54,6.4841935483871,6.54,6.35145299145299
Yukiyo Ichiya Monogatari,5.59,ova,original,1898,2,rx,6.20131095123901,6.83417227456258,5.952,6.54,6.04066666666667
Chiisana Kyojin Microman,6.24,tv,other,1053,2,g,6.72468232187553,6.7358937386045294,6.81260683760684,6.596857790735345,7.097527721774195
Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,5.72,special,original,2044,0,pg_13,6.54,6.776667325672185,6.97081683168317,6.54,6.90935064935065
Utopa,5.65,movie,original,1703,0,pg,6.67102082275267,6.54,6.46732142857143,6.54,6.54
C.L.A.Y.,3.47,ona,original,2920,0,r,6.25103542234332,6.54,6.54,6.54,6.54
Unkai no Meikyuu Zeguy,5.69,ova,original,1914,0,r,6.7571336568422264,6.54,6.54,6.54,6.15704545454545
Nendo no Tatakai,3.27,ona,original,2887,2,pg,6.718383358588315,6.54,6.54,6.54,6.54
Bounty Hunter: The Hard,5.76,ova,manga,1235,0,r+,6.77054879950109,6.94932692307692,6.85110787172012,6.54,6.54
Ashita Tenki ni Naare,6.14,tv,manga,766,1,g,6.83221476510067,6.54,6.5075,7.07873015873016,7.161113718958205
Little Nemo Pilot (1987),5.97,special,picture_book,847,1,g,6.79094174757282,6.54,7.08680751173709,6.54,6.8428125
Boku wa Mada 7-sai Datta,6.22,music,music,330,0,g,6.54,6.1039896373057,5.395,6.54,6.2285
Cinderella Girls Gekijou: Extra Stage,6.3,ona,4_koma_manga,1251,3,pg_13,6.71841532176,6.54,6.54,6.54,6.54
Egao no Hana,5.72,music,original,971,1,g,6.54,6.1039896373057,6.54,6.11498542274053,6.18390756302521
MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,6.03,tv,game,1242,1,g,6.718383358588315,6.54,5.82481481481481,6.54,6.54
"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",5.37,ova,visual_novel,3032,5,rx,6.20131095123901,6.54,6.15,6.54,6.54
Under the Dog: Anthea-chan,4.63,ona,original,4247,0,pg_13,6.718383358588315,6.48541666666667,6.79037735849057,6.54,6.54
Kago Shintarou Anime Sakuhin Shuu,4.88,ova,original,5171,9,r+,6.0482297458182535,6.54,6.54,6.98755434782609,6.54
El,5.55,ova,visual_novel,2139,3,rx,6.547626857830923,6.54,6.23666666666667,6.54,6.01972972972973
"Dance, Dance, Dance",5.8100000000000005,music,music,846,0,g,6.70991042345277,6.1039896373057,6.54,6.54,6.54
La Primavera,6.07,music,music,501,1,g,6.54,6.1039896373057,6.54,6.54,5.992
Toilet no Hanako-san,6.19,movie,other,1205,5,pg_13,6.25103542234332,6.54,6.81260683760684,6.54,6.54
Attack Zero x Evangelion,5.24,ona,original,2763,5,g,6.77061272584446,6.54,6.933416666666665,6.54,6.54
Mahouka x Mameshiba,5.21,ona,light_novel,4460,2,g,6.66621791767554,6.48541666666667,6.54,6.54,6.54
Neko Neko Fantasia,5.85,ova,manga,1009,2,g,6.66621791767554,6.60641509433962,5.88472222222222,6.54,6.62383333333333
Metroid Short Animation,6,ona,game,613,0,g,6.67102082275267,6.54,6.54,6.54,6.54
Kiss Dum: Omokage,6.04,special,original,1031,0,pg_13,6.67102082275267,6.776667325672185,6.95569892473118,6.54,7.03494475138122
Shounen Ashibe: Go! Go! Goma-chan 2,5.99,tv,4_koma_manga,996,2,g,6.71841532176,6.54,6.27075,6.98755434782609,6.54
Ham,6.45,music,original,226,0,g,6.54,6.508819744468875,6.54,6.54,6.54
Doukyuusei (OVA): Natsu no Owari ni,5.58,ova,visual_novel,2627,8,rx,6.680631727973917,6.78468390804598,5.64645161290323,6.54,6.35145299145299
Ginga Hyouryuu Vifam: Kieta 12-nin,6.18,ova,original,616,0,g,6.709393496000343,6.686008005846929,6.97081683168317,6.54,6.54
Zuori Qing Kong Pilot,6,ona,manga,1204,1,pg_13,6.870398986175734,6.90549795361528,6.21833333333333,6.54,6.54
Feng Wei Ying Xiong,6.33,ona,original,465,2,pg_13,6.74022961147693,6.54,7.18166666666667,6.54,6.54
Haha no Supporter,6.17,ona,original,417,1,g,6.96640512820513,6.54,6.54,6.54,6.54
A-ra-shi: Reborn,6.25,music,manga,358,3,pg_13,6.54,6.1039896373057,6.54,6.54,6.54
Neo-Neon,6.25,music,original,315,0,pg_13,6.54,6.1039896373057,6.54,6.54,6.54
Dark,5.52,ova,visual_novel,2549,6,rx,6.20131095123901,6.54,5.908875,6.54,5.90734939759036
Yunyun☆Paradise,5.55,ova,light_novel,1647,5,rx,6.20131095123901,6.54,6.4841935483871,6.54,6.35145299145299
Love Kome: We Love Rice Nikisaku,4.83,tv,original,3972,1,pg_13,6.73701224527517,6.54,6.434,6.54,6.285
Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,6.02,ova,game,1396,1,pg_13,6.54,6.54,6.85110787172012,6.54,6.27333333333333
Red Ash: Gearworld,5.6,movie,game,2419,1,g,6.7207848111268795,6.54,6.46732142857143,6.54,6.54
Hakkoutai Solar Cycle,6.33,music,original,254,1,g,6.54,6.1039896373057,6.54,6.54,6.54
Ashita no Yukinojou,5.55,ova,visual_novel,2670,1,rx,6.635901606939097,6.90549795361528,5.64645161290323,6.54,6.35145299145299
Duel Masters Movie 1: Yami no Shiro no Maryuuou,5.8100000000000005,movie,original,1259,2,pg,6.750426085512794,6.40602739726027,6.54,6.11498542274053,7.0725
Ling Yu 6th Season,5.97,ona,novel,1278,1,pg_13,6.70991042345277,6.54,6.98789473684211,6.54,6.72
Macross XX,5.37,special,original,2929,2,pg_13,6.77054879950109,6.66172110552764,6.75540740740741,6.54,6.54
Shaonian Jinyiwei 2nd Season,6.41,ona,original,468,6,pg_13,6.87527006989271,6.82336818856334,6.54,6.54,6.481818181818181
Gigigoegoe Sunghyungsoo,6.17,movie,web_manga,775,1,r,6.64941842039152,6.54,6.5225,6.54,6.54
Choujin Sentai Baratack,6.22,tv,original,886,3,pg_13,6.730981285162745,6.66172110552764,6.80722772277228,6.54,6.54
Sode no Kiruto,6.49,music,original,205,2,pg_13,6.79094174757282,6.1039896373057,6.54,6.54,6.54
Mobile Suit Gundam UC: A Phantom World,5.82,special,light_novel,1771,1,pg,6.77054879950109,6.66172110552764,6.54,6.54,6.803125
Pikotarou no Lullaby Lullaby,5.26,ona,original,1863,3,g,6.66621791767554,6.48541666666667,5.82481481481481,6.54,6.54
Zhandou Wang Zhi Jufeng Zhan Hun 3,6.06,tv,original,548,4,pg,6.77054879950109,6.54,6.54,6.596857790735345,6.03454545454545
Ginsoukikou Ordian,5.67,tv,original,2901,4,r+,6.67102082275267,6.66172110552764,6.0775,6.54,5.88416666666667
dMatsu-san,6.19,ona,manga,1884,3,pg_13,6.66621791767554,6.8885940476190495,6.54,6.54,6.54
True Tears Recap,5.93,special,original,1280,0,pg_13,6.96640512820513,7.36652173913043,7.00528301886792,6.54,6.54
Cure Miracle to Mofurun no Mahou Lesson,5.82,movie,original,1117,0,g,6.750357316266107,6.90549795361528,6.54,6.86086440677966,6.96882352941176
Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,5.77,movie,manga,1688,2,r,6.683572050944486,6.80876126126126,6.54,6.86086440677966,6.64333333333333
Obocchama-kun,6.07,tv,manga,661,3,pg_13,6.66621791767554,6.48541666666667,6.83759615384615,6.54,6.955546875
Reinou Tantei Miko,5.73,ova,manga,1915,4,rx,6.433764434457275,6.54,6.99734615384615,6.54,6.54
Dennou Sentai Voogie's★Angel,5.46,ova,radio,2547,3,pg_13,6.802658250152963,6.776667325672185,6.85110787172012,6.54,6.15704545454545
Hakata Mentai! Pirikarako-chan,5.12,tv,original,2800,2,g,6.7134141360752935,6.54,5.6175,6.54,6.54
Aoki Honoo,4.76,ova,manga,3495,10,r+,6.92029211634137,6.54,6.90953488372093,6.98755434782609,6.325
Electric Love feat. Hatsune Miku,5.95,music,original,600,0,g,6.54,6.1039896373057,6.54,6.54,6.617700738916255
One Piece: Otoshidama Special - Tokubetsu Hou Mugiwara Kaizoku-dan no Himitsu!,6.25,special,manga,664,0,pg_13,6.7571336568422264,6.54,6.80722772277228,7.07873015873016,6.54
Yakusai Kochou,5.33,ova,manga,2298,2,r+,6.6840614338407,6.54,6.54,6.54,6.54
Soliton no Akuma,5.99,movie,novel,925,0,r,6.8187129754789,6.89161354581673,6.66,6.54,7.02611111111111
Houkago Mania Club: Koi no Hoshii no,5.2,ova,visual_novel,3697,3,rx,6.447285910402115,6.54,6.15,6.54,6.35145299145299
Reiju Gakuen,5.5600000000000005,ova,visual_novel,2541,4,rx,6.20131095123901,6.90549795361528,5.56,6.54,5.90090909090909
White Fantasy,5.62,special,other,1428,1,g,6.77106259427672,6.54,6.54,6.54,6.54
Onna Maou Melissa no H na Boukenki,5.61,ona,other,1848,4,rx,6.45561068734589,6.80876126126126,6.54,6.54,5.78666666666667
Katarina Nounai Kaigi X,5.73,ona,light_novel,4237,17,pg_13,6.66621791767554,7.173460038986355,5.9076,6.54,6.71444444444444
